0.02
-0.38
0.04
-0.35
-0.36
-0.42
-0.52
-0.58
-0.74
-0.86
-1.22
-1
-1.04
-1.01
-1.07
-1.07
-1.07
-1.29
-1.26
-0.99
-0.89
-1.19
-0.96
-1.12
-1.11
-1.07
-1.05
-1.03
-1.06
-1.06
-1.09
-1.06
-1.08
-1.01
-1.01
-1.04
-1.04
-1.05
-1.02
-1.02
-1.04
-1.03
-1
-1.03
-1.05
-1.04
-1.02
-1.04
-1.04
-1.05
-1.03
-1.04
-1.04
-1.03
-1.04
-1.06
-1.04
-1.04
-1.04
-1.04
-1.05
-1.05
-1.06
-1.03
-1.06
-1.04
-1.04
-1.01
-1.1
-1.09
-1.08
-1.1
-1.12
-1.13
-1.12
-1.14
-1.12
-1.1
-1.08
-1.09
-1.06
-1.02
-1.01
-1.02
-0.94
-0.96
-0.98
-0.99
-1.01
-1.02
-1.02
-1.02
-1.01
-1.03
-1.02
-1.010.02
-0.38
0.04
-0.35
-0.36
-0.42
-0.52
-0.58
-0.74
-0.86
-1.22
-1
-1.04
-1.01
-1.07
-1.07
-1.07
-1.29
-1.26
-0.99
-0.89
-1.19
-0.96
-1.12
-1.11
-1.07
-1.05
-1.03
-1.06
-1.06
-1.09
-1.06
-1.08
-1.01
-1.01
-1.04
-1.04
-1.05
-1.02
-1.02
-1.04
-1.03
-1
-1.03
-1.05
-1.04
-1.02
-1.04
-1.04
-1.05
-1.03
-1.04
-1.04
-1.03
-1.04
-1.06
-1.04
-1.04
-1.04
-1.04
-1.05
-1.05
-1.06
-1.03
-1.06
-1.04
-1.04
-1.01
-1.1
-1.09
-1.08
-1.1
-1.12
-1.13
-1.12
-1.14
-1.12
-1.1
-1.08
-1.09
-1.06
-1.02
-1.01
-1.02
-0.94
-0.96
-0.98
-0.99
-1.01
-1.02
-1.02
-1.02
-1.01
-1.03
-1.02
-1.01
-1.03
-1.04
-1.03
-0.98
-0.97
-1.1
-0.9
-0.94
-2.79
-1.18
-1.06
-1.13
